7,15,11,14,35,112,28,
6,13,10,12,30,93,20,
6,11,9,11,25,77,15,
6,10,8,10,21,64,11,
6,10,8,9,18,53,12,
6,10,7,8,15,44,10,
6,10,7,8,13,37,10,
6,9,7,7,12,30,10,
7,8,6,6,10,26,11,
6,8,7,7,9,22,10,
6,8,6,7,8,18,10,
7,8,7,8,7,16,10,
6,7,6,8,7,13,11,
6,7,6,7,8,12,10,
6,7,6,6,8,12,11,
6,7,6,6,9,11,10,
6,7,7,8,10,14,11,
7,7,7,9,11,14,12,
5,8,7,11,9,14,11,
6,9,7,10,11,12,10,
6,8,8,9,11,14,10,
6,9,7,9,9,11,11,
7,9,8,9,8,12,10,
6,9,7,8,7,12,12,
7,10,7,8,9,11,12,
6,9,7,8,9,11,11,
7,9,6,7,8,11,11,
6,10,7,7,9,12,11,
5,11,7,7,8,12,12,
6,10,6,7,9,11,10,
6,9,6,7,8,12,12,
7,8,6,7,8,11,12,
6,7,6,7,8,10,9,
6,8,6,7,9,12,10,
6,7,7,7,9,11,10,
6,6,6,8,7,11,11,
6,7,7,10,24,90,18,
6,8,9,13,29,91,19,
6,9,8,13,26,105,19,
7,8,9,11,22,87,15,
6,9,7,11,18,71,11,
6,8,8,9,20,60,12,
6,7,8,8,17,49,10,
6,8,7,7,15,41,10,
6,7,7,8,12,34,11,
7,8,7,7,11,28,11,
6,8,7,7,10,24,10,
6,9,6,7,8,20,10,
6,9,6,7,8,17,12,
6,8,6,7,8,15,10,
7,7,5,7,9,13,11,
6,7,6,7,8,11,13,
6,7,7,7,9,13,10,
6,7,6,7,8,12,13,
6,7,6,7,8,12,10,
6,7,6,7,7,12,11,
6,7,6,7,7,12,9,
7,7,6,7,9,11,12,
6,7,6,7,8,13,11,
6,7,7,8,8,12,11,
7,7,7,7,8,12,11,
6,7,7,8,7,12,13,
6,9,6,7,7,10,10,
7,9,6,7,9,12,12,
7,10,7,7,8,13,11,
7,9,7,7,8,13,10,
7,9,6,7,8,11,10,
6,8,7,7,9,10,10,
7,8,7,7,8,11,11,
6,7,6,7,8,11,9,
6,7,6,7,8,11,11,
6,7,6,7,7,11,12,
6,6,6,6,8,11,11,
5,7,6,7,8,12,13,
6,7,6,7,8,11,12,
6,6,7,7,7,11,12,
6,7,6,7,7,11,12,
7,7,6,6,8,11,12,
6,7,6,7,7,11,10,
6,7,6,7,15,12,10,
7,7,6,8,13,13,11,
6,7,6,8,12,13,12,
6,6,6,7,11,11,10,
6,7,6,6,11,11,11,
6,7,6,7,11,12,12,
6,7,6,7,11,12,12,
6,6,6,7,9,12,13,
6,7,6,7,10,11,11,
6,7,6,7,8,11,11,
6,6,7,6,9,12,11,
6,6,6,7,8,11,11,
6,7,6,7,8,12,9,
6,6,7,7,9,11,11,
6,7,6,7,9,12,10,
7,7,6,8,9,11,11,
6,6,6,7,9,11,10,
7,7,6,6,9,12,10,
6,7,7,8,10,12,10,
6,7,7,7,9,11,10,
7,7,6,7,9,11,11,