5,15,16,19,47,61,26,
6,13,13,16,39,51,19,
6,11,12,14,32,43,15,
6,10,10,12,27,36,14,
5,9,9,10,23,29,15,
6,8,8,9,20,25,16,
6,8,10,9,16,21,16,
7,7,9,11,14,18,16,
6,9,8,10,14,18,14,
6,8,8,9,14,18,16,
5,9,16,15,17,18,16,
6,8,16,19,16,19,19,
6,8,13,16,21,17,13,
5,7,12,14,18,18,15,
6,8,10,12,15,18,15,
6,7,9,10,13,16,16,
7,7,9,9,13,19,17,
6,8,9,10,12,19,17,
6,8,9,11,11,17,16,
6,7,10,9,13,16,16,
6,8,11,13,21,20,16,
7,9,13,11,21,18,16,
7,8,11,10,18,20,15,
6,9,10,9,16,17,15,
7,8,9,9,13,17,15,
7,7,9,8,11,16,16,
6,8,9,11,13,18,14,
6,8,10,10,11,17,15,
6,8,10,9,12,17,17,
6,8,10,10,14,17,17,
6,7,9,9,15,16,19,
7,8,10,10,21,19,15,
6,9,9,11,23,20,16,
8,10,8,10,19,17,19,
6,9,8,10,19,17,16,
5,8,10,10,17,18,15,
5,9,10,13,27,19,14,
6,9,11,12,26,20,16,
6,9,9,11,27,23,14,
7,8,10,9,23,21,16,
7,8,9,10,22,19,16,
7,9,10,12,27,20,17,
7,9,9,11,23,17,18,
7,9,8,10,28,17,14,
6,8,7,11,25,17,16,
5,8,8,10,21,18,17,
5,7,8,10,18,16,16,
7,8,8,9,15,18,17,
7,8,8,8,13,18,17,
6,9,7,9,11,18,16,
6,8,8,8,12,17,14,
6,8,9,10,12,16,17,
5,8,8,9,14,16,17,
5,8,9,10,19,20,15,
6,9,13,10,17,18,17,
7,8,11,14,23,19,15,
6,8,13,14,20,18,16,
7,9,12,14,18,17,14,
7,8,11,16,18,17,15,
5,8,9,14,22,18,15,