5,12,23,27,72,57,27,
4,10,19,23,60,47,20,
4,10,16,19,49,39,19,
5,9,14,17,41,34,19,
6,10,14,14,35,34,20,
6,9,15,14,36,37,19,
7,10,13,14,33,34,21,
8,9,14,17,28,35,19,
8,9,15,15,24,33,18,
8,9,18,14,35,30,17,
9,9,21,17,32,41,20,
9,10,23,26,51,48,27,
8,12,27,24,53,55,24,
8,10,32,21,47,48,24,
7,10,27,21,46,45,17,
7,10,23,18,41,46,19,
5,10,19,25,35,38,28,
4,10,16,21,33,34,20,
3,9,19,19,30,45,19,
4,10,16,16,27,38,22,
3,10,14,19,31,39,22,
4,9,15,19,32,36,20,
3,9,15,16,38,37,20,
5,10,13,20,33,41,24,
6,10,13,19,28,41,19,
7,10,14,16,29,45,20,
8,10,15,14,26,39,17,
8,9,18,18,24,33,17,
8,9,16,15,35,30,17,
8,9,14,13,31,39,20,
9,10,15,16,33,33,19,
9,10,15,15,27,35,19,
9,9,14,14,24,34,19,
8,9,14,12,22,31,18,
6,10,14,17,44,37,21,
5,11,16,17,37,41,20,
4,9,16,18,46,40,24,
4,10,13,22,38,40,20,
5,9,18,19,43,39,22,
4,9,16,16,36,38,18,
4,9,14,13,37,37,18,
3,8,12,15,34,38,18,
4,9,11,16,36,37,17,
5,9,19,22,51,52,20,
6,10,16,23,42,43,17,
7,9,14,19,44,40,18,
8,9,16,23,44,43,22,
8,10,18,19,36,36,23,
8,9,16,19,42,38,21,
7,11,17,18,35,34,19,
8,10,17,17,38,46,20,
8,10,14,16,35,39,20,
8,10,14,20,31,45,19,
7,10,15,30,39,38,22,
6,10,14,25,33,31,19,
5,10,13,21,48,35,20,
5,10,14,20,40,33,23,
4,11,13,20,35,40,18,
4,10,12,21,34,34,18,
4,9,12,22,43,33,18,
4,9,16,22,36,29,21,
4,10,14,19,41,30,19,
6,9,16,19,35,34,17,
3,10,13,16,37,35,20,
7,9,13,23,31,40,20,
7,9,13,19,35,33,17,
8,10,13,17,30,35,19,
8,9,16,16,28,29,18,
8,9,13,14,24,28,19,
9,10,16,17,25,32,19,
10,9,15,17,33,30,17,
9,9,17,16,28,30,17,
8,10,16,16,24,31,17,
7,11,16,13,26,30,22,
5,10,14,11,23,29,17,
6,9,16,21,44,40,21,
5,10,16,23,37,43,22,
4,9,17,23,42,40,18,
4,10,20,20,38,42,20,
4,11,24,25,35,36,20,
4,10,25,25,39,38,19,
5,10,21,26,34,33,19,
4,11,18,22,30,31,18,
4,9,19,23,33,37,19,
4,12,18,20,34,32,19,
6,10,17,21,32,36,22,
9,10,16,21,29,34,18,
9,9,14,24,28,46,21,
9,9,13,21,30,38,20,
9,9,12,18,25,32,17,
9,10,14,16,24,31,20,
9,9,13,14,28,34,18,
9,9,13,18,28,28,19,
7,8,14,15,27,32,18,
6,9,16,16,30,28,21,
4,9,14,19,25,35,19,
5,10,13,16,30,29,19,
4,10,14,14,25,33,4,
4,10,13,23,24,29,14,
4,9,13,20,36,38,0,
4,11,14,30,36,38,100,
4,11,18,39,41,36,1,
4,10,22,32,43,44,66,
4,11,23,27,41,37,64,
5,11,20,23,45,32,66,
7,9,20,21,38,34,0,
7,11,17,19,31,35,3,
8,9,15,21,31,35,228,
9,9,15,19,29,36,3,
9,10,13,18,38,35,204,
9,10,15,28,32,30,0,
9,9,13,34,35,31,62,
8,10,16,29,42,34,0,
7,9,15,24,35,33,40,
5,9,13,20,29,32,66,
5,11,13,19,33,38,26,
4,10,15,19,32,36,0,
5,11,21,22,38,33,35,
5,11,21,31,37,36,44,
4,10,20,26,36,34,0,