68,132,108,142,231,286,210,
57,112,94,123,195,240,151,
63,98,82,106,165,200,139,
57,88,71,93,141,172,120,
52,75,67,80,121,146,135,
52,69,59,74,105,139,128,
51,63,60,75,101,150,137,
49,61,66,72,105,148,142,
54,70,64,77,89,149,144,
58,67,60,68,86,144,120,
53,64,58,70,99,138,124,
42,80,73,75,90,129,123,
37,134,67,74,100,152,118,
66,137,61,76,90,141,133,
50,121,63,75,107,137,146,
64,105,64,75,102,136,125,
93,89,72,82,95,137,115,
103,82,62,75,84,139,149,
65,71,57,70,96,145,117,
67,69,67,72,95,143,118,
63,71,58,75,96,149,114,
89,62,55,73,94,128,123,
55,75,61,66,82,146,128,
46,74,62,67,91,140,142,
89,66,69,70,99,134,118,
53,67,60,73,96,152,142,
46,68,64,69,83,138,151,
86,66,59,78,94,143,124,
53,61,59,75,89,127,119,
35,68,64,79,94,159,131,