6,17,14,14,35,31,31,
7,15,12,12,30,41,41,
7,13,11,10,25,38,65,
7,11,10,12,21,38,56,
7,9,8,13,21,46,58,
7,8,7,12,18,43,58,
7,8,8,11,16,36,58,
7,8,7,12,18,44,59,
8,7,8,13,21,43,59,
7,8,8,12,22,45,62,
6,8,9,13,21,47,62,
6,8,8,12,19,43,61,
6,9,8,12,19,39,60,
5,9,9,13,21,41,60,
8,8,9,13,21,44,66,
7,7,9,12,23,45,51,
5,8,8,14,23,45,57,
6,8,8,12,20,42,57,
6,8,9,14,23,48,69,
6,9,8,12,20,47,61,
5,8,8,13,19,43,67,
7,8,9,13,21,44,58,
8,8,8,11,18,37,63,
6,8,9,13,21,48,60,
6,7,8,12,18,42,59,
8,8,9,12,21,45,64,
5,8,8,14,21,45,55,
5,8,8,12,18,43,62,
7,8,9,12,21,38,59,
8,8,8,12,24,41,58,
5,8,9,12,20,45,54,
5,8,8,13,21,45,52,
7,8,7,12,21,41,67,
6,7,9,13,24,43,60,
6,8,10,13,21,44,57,
7,8,8,14,20,41,49,
6,8,9,14,23,51,63,
6,8,9,13,21,42,56,
5,8,8,12,20,41,57,
8,8,8,13,20,39,54,
6,7,8,12,20,37,52,
4,9,9,14,19,43,60,
8,8,8,13,23,43,54,
7,7,7,11,20,43,62,
5,8,8,13,22,42,66,
6,8,8,13,19,41,59,
7,8,8,13,17,45,64,
6,9,8,11,18,42,62,
4,8,9,12,22,50,55,
8,8,8,14,20,45,60,
6,7,9,13,24,42,62,
5,8,8,12,21,46,61,
6,8,8,10,17,38,53,
7,8,8,13,19,45,66,
5,8,8,13,21,45,56,
4,8,7,11,23,47,63,
8,8,8,11,21,47,62,
7,8,8,14,23,43,66,
6,8,7,12,20,42,60,
6,7,9,12,19,36,61,
7,8,9,13,20,39,64,
6,8,8,13,23,45,57,
3,9,8,14,25,45,63,
8,8,9,13,22,45,63,
6,8,8,13,23,46,62,
5,9,9,14,19,39,56,
6,7,8,11,20,43,66,
8,9,10,11,21,44,73,
5,9,9,15,21,45,59,
4,8,9,13,20,42,62,
8,7,9,12,19,46,62,
7,8,8,13,22,44,59,
6,8,8,13,21,43,60,
