7,18,15,24,40,63,35,
5,16,13,21,33,52,25,
6,13,11,22,28,43,18,
8,12,10,18,24,36,13,
7,10,9,16,20,30,11,
7,9,8,14,17,25,10,
7,8,8,12,14,22,12,
7,7,7,10,13,18,12,
6,8,8,9,11,25,12,
6,8,14,9,17,29,14,
7,8,15,9,14,25,12,
6,7,14,9,12,21,11,
5,7,12,8,11,18,11,
5,7,11,7,9,15,10,
6,7,9,7,8,13,10,
6,7,9,7,7,13,11,
6,7,8,7,8,11,10,
6,7,7,9,14,24,11,
6,7,8,10,15,20,12,
6,7,8,9,13,17,11,
6,7,7,8,11,14,11,
6,7,7,8,9,13,11,
6,6,7,8,9,12,10,
6,7,7,8,9,12,10,
6,7,7,7,8,11,11,
6,7,10,19,33,36,13,
9,13,11,16,28,30,11,
5,17,10,14,24,25,11,
9,15,9,12,20,21,11,
6,13,8,10,17,18,12,
6,11,7,9,15,15,10,
9,10,8,10,13,13,11,
9,9,7,8,11,11,9,
7,8,8,8,9,12,11,
5,7,7,8,8,11,10,
6,7,6,7,9,12,11,
6,7,8,7,8,12,12,
6,7,7,7,8,11,10,
6,7,8,7,7,11,11,
6,7,8,6,9,11,11,
6,7,7,7,8,11,11,
6,7,7,7,9,22,13,
6,7,6,7,8,19,13,
6,7,6,7,8,17,11,
6,7,6,7,8,15,11,
7,7,6,7,9,13,11,
7,7,6,7,8,11,11,
6,6,6,7,7,11,11,
6,7,6,7,8,12,10,
6,7,6,7,8,11,10,
7,6,6,7,7,11,10,
6,6,7,7,8,12,10,
6,7,6,7,8,11,11,
6,6,7,8,7,11,10,
5,6,7,7,8,11,10,
5,6,6,7,7,11,11,
6,8,8,15,23,31,12,
6,7,7,14,22,34,10,
5,8,10,19,39,39,14,
6,9,9,16,32,32,11,
12,19,8,14,27,27,11,
7,17,7,12,23,23,11,
6,14,7,10,20,20,10,
6,12,7,9,17,17,10,
7,11,7,8,14,14,11,
5,9,7,7,12,13,11,
6,8,7,7,11,12,10,
7,7,6,8,9,12,12,
6,7,6,7,9,12,10,
6,7,6,7,8,11,12,
6,7,6,8,7,12,11,
6,7,6,8,7,11,10,
6,7,6,7,8,12,10,
6,7,6,7,7,12,10,
7,7,7,10,12,23,11,
6,8,13,11,11,20,11,
6,8,13,10,9,17,10,
6,7,12,8,8,15,11,
7,7,10,7,7,13,12,
6,7,9,7,8,12,10,
6,7,8,7,8,13,12,
6,7,8,6,7,11,10,
6,7,9,7,8,12,10,
5,7,8,8,7,10,11,
6,7,7,8,7,11,10,
6,7,6,7,8,12,11,
6,7,6,7,8,12,11,
6,7,6,7,7,12,12,
7,7,7,8,8,12,12,
6,7,8,7,9,12,11,
6,7,9,10,34,37,12,
7,9,11,18,33,31,11,
6,16,10,15,27,26,12,
6,16,9,13,23,22,11,
5,13,8,11,19,19,10,
6,11,7,10,16,16,11,
6,10,7,9,14,14,10,
3,9,7,8,12,12,11,
4,8,8,7,11,12,12,
6,7,8,7,9,10,10,