8,26,11,16,38,37,27,
6,22,10,14,32,31,19,
7,19,9,12,27,26,18,
7,16,9,12,22,22,19,
7,14,9,10,19,24,17,
7,12,9,9,16,21,18,
5,10,9,8,14,21,16,
6,9,9,13,38,26,17,
4,11,8,13,31,22,16,
6,23,9,11,26,19,16,
10,24,11,10,22,16,16,
5,20,9,10,19,17,15,
4,17,9,10,16,18,18,
6,15,8,9,14,15,15,
5,13,8,9,12,16,15,
10,11,8,10,11,17,16,
12,10,7,9,11,16,14,
8,9,6,9,10,17,16,
8,8,8,8,11,17,19,
7,9,7,8,12,18,18,
7,8,8,9,11,18,16,
6,8,9,10,11,18,19,
7,7,8,11,13,20,18,
6,8,8,12,30,22,17,
8,10,10,12,27,20,17,
5,13,9,10,23,19,14,
7,11,10,11,19,18,13,
8,10,9,10,16,18,14,
6,9,8,10,14,20,17,
6,9,8,10,12,20,15,
6,9,8,9,12,21,17,
5,8,7,9,11,22,17,
6,8,8,9,11,19,16,
8,7,8,9,12,20,18,
7,8,10,12,11,21,15,
6,7,10,12,15,19,17,
6,8,9,11,13,21,17,
5,7,9,9,13,20,15,
5,8,8,12,14,22,18,
6,7,8,10,22,26,18,
6,9,9,16,20,22,17,
11,22,9,14,17,20,15,
9,26,9,12,14,17,14,
10,22,8,10,13,18,14,
10,19,8,9,11,19,15,
8,16,8,9,10,16,14,
11,14,7,11,11,16,15,
9,12,8,10,11,16,15,
6,10,7,10,11,18,15,
7,9,7,9,12,17,15,
7,8,7,9,11,17,15,
9,8,7,10,10,21,15,
9,7,8,9,12,24,16,
7,7,9,9,12,22,15,
6,8,9,11,13,23,16,
5,8,9,9,25,23,15,
8,8,9,12,30,23,15,
5,12,10,10,25,21,14,
8,10,10,11,23,19,15,
9,9,10,10,19,18,18,