7,16,9,12,25,34,27,
10,14,8,10,21,29,19,
11,12,7,10,17,24,15,
7,10,7,9,15,20,17,
5,9,7,9,13,17,15,
9,8,7,8,11,17,15,
6,7,6,9,11,19,15,
6,8,7,8,12,16,12,
6,8,6,9,11,15,16,
5,7,6,8,12,17,14,
7,7,7,9,10,17,16,
8,7,7,8,11,19,15,
6,7,8,9,10,16,16,
6,8,6,8,12,18,15,
6,7,7,10,11,18,17,
6,7,7,9,11,16,14,
6,8,8,8,11,18,14,
6,7,6,8,10,17,14,
6,7,7,10,10,15,16,
7,8,8,12,17,16,16,
7,8,8,10,15,16,14,
5,10,8,9,13,17,18,
3,13,8,9,11,17,16,
7,15,8,9,11,16,18,
4,14,7,9,12,18,15,
6,11,8,9,10,18,17,
7,10,7,9,11,17,17,
4,9,6,8,11,17,17,
4,8,7,9,11,17,17,
5,7,7,10,11,16,14,
6,8,7,9,11,16,15,
10,9,7,10,11,16,14,
11,8,7,8,12,19,14,
7,8,7,9,11,16,17,
5,8,8,7,11,18,18,
8,7,7,8,10,17,16,
6,7,6,7,13,16,15,
4,8,7,9,11,16,16,
7,8,8,9,10,16,15,
6,7,8,8,12,17,15,
7,8,7,8,11,17,16,
8,7,7,8,11,16,14,
7,7,7,9,10,17,16,
6,7,7,8,12,18,15,
6,7,6,8,12,18,14,
6,8,7,9,11,17,15,
6,8,6,9,12,17,15,
5,7,7,9,10,16,16,
6,7,7,9,12,18,15,
6,7,7,9,12,18,20,
6,7,7,8,11,15,18,
6,8,7,11,19,17,14,
6,10,8,10,16,17,18,
7,15,8,10,13,17,14,
4,16,8,9,12,16,17,
8,14,7,9,12,17,16,
5,11,7,9,11,17,14,
5,10,8,9,12,16,16,
6,9,7,8,11,18,18,
6,8,7,9,11,16,17,