1,0,0,96,148,228,396,879,1005,912,60.03,40.42,56.17,46.58,14.00,7.13,15.01,
9,0,0,66,125,191,346,806,1008,843,14.67,12.22,11.13,10.35,10.25,6.26,20.64,
17,0,0,61,119,179,325,757,1008,791,16.64,12.19,13.02,10.18,8.66,6.83,21.68,
25,0,0,61,117,171,306,709,1009,748,15.30,12.15,11.35,11.64,7.32,6.92,20.70,
33,0,0,60,113,166,287,659,1009,691,14.00,11.99,11.34,8.94,8.35,6.45,21.30,
41,0,0,58,110,157,273,607,1009,643,14.69,12.19,11.66,9.81,8.91,5.88,17.93,
49,0,0,57,108,150,250,558,1012,603,14.50,12.40,12.26,11.14,9.73,4.85,18.62,
57,0,0,62,106,142,235,508,1011,563,13.49,12.24,11.77,11.00,8.58,5.80,19.48,
65,0,0,57,104,136,219,458,1009,514,12.04,12.03,10.55,10.91,8.17,5.91,18.24,
73,0,0,57,99,129,198,416,1011,461,11.38,11.74,11.71,11.06,8.26,5.09,13.08,
81,0,0,56,95,121,184,366,1012,405,10.15,11.21,11.08,10.78,9.68,4.39,13.05,
89,0,0,55,94,116,166,322,1011,346,9.63,11.51,11.26,10.57,10.27,4.31,16.39,
97,0,0,55,88,111,154,279,1009,286,9.17,11.36,11.56,11.96,14.68,3.60,15.72,
105,0,0,56,86,99,129,227,995,231,8.47,10.63,11.04,9.89,9.91,4.66,13.04,
113,0,0,57,81,90,110,175,832,178,7.82,12.75,12.93,11.41,11.64,17.09,13.16,
121,0,0,61,84,85,95,122,427,133,9.58,16.78,14.59,11.83,10.90,49.84,10.56,
1,0,8,129,194,262,425,892,1010,913,154.88,161.72,146.04,107.31,18.64,8.11,16.65,
9,0,8,64,126,188,346,807,1008,847,14.88,14.01,11.26,10.69,11.10,6.63,16.40,
17,0,8,61,118,180,324,760,1010,792,14.29,12.48,11.87,11.73,8.76,6.56,17.19,
25,0,8,61,116,173,308,710,1011,750,13.78,12.58,11.16,12.62,8.88,6.11,19.21,
33,0,8,61,114,166,286,660,1009,697,14.51,11.36,12.14,8.86,8.38,6.39,17.17,
41,0,8,62,109,155,271,611,1009,648,13.80,12.27,10.46,9.72,9.08,6.80,17.22,
49,0,8,61,109,150,254,562,1009,606,13.04,12.93,11.41,11.13,8.59,6.08,19.17,
57,0,8,59,106,142,234,511,1011,565,13.78,12.14,12.20,9.69,8.69,6.06,17.83,
65,0,8,59,102,137,219,463,1010,515,12.74,12.20,11.62,10.70,9.45,4.95,18.34,
73,0,8,60,99,129,198,416,1010,454,11.48,11.77,11.16,9.25,8.28,5.77,14.78,
81,0,8,60,94,123,187,367,1010,401,9.78,10.80,10.79,10.29,9.09,5.14,14.65,
89,0,8,59,94,118,167,325,1011,345,8.92,10.83,12.05,10.68,9.94,4.93,16.04,
97,0,8,57,88,107,151,275,1009,286,8.52,9.45,10.10,10.22,12.82,3.57,14.40,
105,0,8,59,87,100,131,235,997,226,7.65,10.99,11.16,10.13,9.98,4.00,13.31,
113,0,8,61,81,90,111,169,833,176,7.03,12.07,13.12,10.68,8.70,17.15,11.06,
121,0,8,65,83,88,92,121,428,125,7.70,15.14,14.32,11.64,11.21,48.76,12.25,
1,0,16,125,188,254,419,888,1008,917,145.82,142.29,127.10,91.87,15.41,7.46,15.53,
9,0,16,65,125,189,349,809,1009,847,14.04,11.79,12.17,10.50,10.85,7.81,16.92,
17,0,16,60,121,179,324,759,1009,802,14.65,12.25,10.78,8.20,9.30,5.99,17.13,
25,0,16,62,118,171,308,708,1010,750,14.78,11.63,11.92,10.33,7.28,6.66,17.66,
33,0,16,61,113,166,292,658,1009,695,14.06,12.96,13.12,11.81,7.80,6.59,20.62,
