1,0,0,93,151,238,462,1002,666,246,57.28,39.94,50.37,28.40,11.67,90.70,26.97,
9,0,0,61,130,206,421,1016,625,221,18.40,12.34,13.01,10.47,5.20,55.81,17.36,
17,0,0,58,124,194,394,1014,552,213,16.86,13.03,11.96,9.17,5.29,38.70,16.60,
25,0,0,58,119,185,369,1014,495,208,17.97,13.46,12.09,8.82,4.98,18.91,12.63,
33,0,0,58,115,178,347,1012,453,194,16.58,13.64,11.99,8.38,5.07,12.03,12.39,
41,0,0,58,111,169,328,1014,417,175,16.68,13.87,12.59,11.03,5.39,10.51,13.13,
49,0,0,60,109,159,297,1012,383,165,15.95,13.24,12.18,9.46,5.24,12.42,12.88,
57,0,0,58,107,152,284,1012,354,157,15.49,13.87,11.88,11.66,3.80,12.36,13.44,
65,0,0,54,104,142,256,1012,329,142,13.22,14.34,12.59,11.41,3.85,11.20,15.55,
73,0,0,56,101,133,237,1010,297,136,12.83,14.45,11.01,11.05,3.11,8.18,13.91,
81,0,0,58,96,127,213,1001,271,127,12.33,13.15,12.09,10.16,5.02,6.85,14.91,
89,0,0,59,95,121,191,970,245,123,10.62,16.06,14.99,11.89,7.17,6.09,15.25,
97,0,0,60,93,113,169,854,213,124,11.48,14.56,14.84,12.16,13.62,9.64,13.92,
105,0,0,64,92,107,146,668,187,117,11.89,17.52,16.01,12.75,18.76,9.12,11.99,
113,0,0,65,89,103,133,476,144,112,12.01,17.70,15.24,14.54,21.02,10.44,12.32,
121,0,0,63,88,95,113,271,115,96,11.86,19.31,16.14,15.71,22.89,8.27,11.76,
1,0,8,159,228,298,516,1001,721,267,226.96,223.75,199.00,135.15,14.06,130.41,39.62,
9,0,8,60,128,204,422,1014,632,232,18.22,13.02,12.46,10.56,5.50,49.48,15.21,
17,0,8,58,122,194,394,1014,568,220,18.56,13.39,13.25,8.88,5.28,29.81,15.25,
25,0,8,60,121,187,373,1015,510,207,17.76,13.64,13.19,9.34,5.75,13.20,12.72,
33,0,8,57,117,176,351,1015,459,193,17.46,14.40,12.06,11.03,4.72,11.48,11.90,
41,0,8,57,112,170,325,1013,422,179,15.44,14.15,13.46,10.60,5.04,9.61,12.41,
49,0,8,59,110,160,302,1012,385,170,14.74,12.97,11.60,8.62,4.78,9.84,11.82,
57,0,8,59,106,152,276,1013,357,156,13.50,14.65,13.01,9.29,4.00,9.85,12.02,
65,0,8,62,103,145,255,1012,327,147,12.52,13.91,13.09,8.67,4.16,9.31,12.52,
73,0,8,60,101,136,233,1008,296,136,11.99,13.90,12.27,7.80,3.60,10.51,11.73,
81,0,8,61,97,130,214,1002,273,127,11.32,15.09,14.13,11.70,3.67,8.33,14.53,
89,0,8,63,96,121,194,974,245,123,9.68,15.05,12.97,11.23,5.25,5.76,13.76,
97,0,8,64,93,112,169,856,213,127,10.70,15.38,14.01,13.64,12.83,7.64,14.81,
105,0,8,66,90,106,143,663,177,126,9.85,16.05,16.99,13.14,19.25,7.96,12.32,
113,0,8,66,92,103,132,481,149,114,10.57,16.87,16.45,13.81,18.55,9.24,14.96,
121,0,8,67,87,92,106,277,118,99,9.66,19.95,18.05,13.84,22.53,12.73,12.67,
1,0,16,150,210,287,506,999,711,266,210.18,198.24,176.19,116.12,14.92,119.25,44.82,
