1,0,0,118,929,181,148,130,139,140,31.13,61.15,11.64,26.68,31.22,33.54,26.28,
9,0,0,107,944,165,126,110,121,136,20.05,22.98,12.36,15.70,13.44,16.36,16.44,
17,0,0,105,929,160,116,109,112,128,19.12,30.71,12.46,13.70,13.63,12.62,15.38,
25,0,0,97,904,155,114,106,108,124,19.12,40.35,12.54,12.43,13.21,11.72,15.54,
33,0,0,94,867,143,110,103,104,119,18.56,51.64,11.64,12.45,11.34,10.69,13.68,
41,0,0,88,820,146,113,106,105,118,18.58,58.22,13.50,11.39,14.41,10.17,13.02,
49,0,0,87,764,136,109,100,105,114,20.08,64.66,10.15,10.04,12.34,12.94,14.49,
57,0,0,80,707,138,112,100,101,110,19.43,67.84,13.56,12.47,14.83,11.87,13.86,
65,0,0,77,646,117,106,97,103,115,19.67,70.35,9.94,13.68,11.16,14.12,12.28,
73,0,0,74,585,123,106,100,98,112,20.71,74.61,11.96,13.40,15.17,12.60,13.05,
81,0,0,68,523,110,101,96,100,117,19.45,74.54,12.76,15.11,11.95,13.98,14.06,
89,0,0,66,458,108,108,100,104,111,19.65,74.74,16.68,18.29,15.93,14.32,16.08,
97,0,0,62,383,99,96,95,102,111,19.65,72.76,20.62,16.54,11.35,13.56,17.43,
105,0,0,60,299,101,103,102,108,113,19.90,63.32,20.08,19.45,15.34,14.41,17.18,
113,0,0,59,210,99,94,98,100,113,19.12,46.26,20.17,16.30,14.31,12.93,14.16,
121,0,0,56,136,86,94,103,102,121,14.87,26.44,12.61,12.78,14.67,12.80,15.18,
1,0,8,213,915,282,257,238,245,164,237.14,83.45,221.53,243.31,251.53,247.92,70.99,
9,0,8,106,949,153,126,111,120,135,19.52,17.87,12.34,14.58,12.03,14.44,17.06,
17,0,8,102,933,155,123,114,114,131,18.30,26.09,10.88,13.64,17.07,11.29,12.93,
25,0,8,96,911,156,113,101,110,123,20.76,32.40,12.89,11.31,10.70,9.85,13.07,
33,0,8,90,875,140,114,104,108,119,19.89,42.64,9.19,11.67,12.49,10.94,12.35,
41,0,8,89,828,144,111,103,105,119,19.22,48.58,11.98,11.38,13.66,11.96,13.17,
49,0,8,87,774,134,114,103,107,116,20.25,52.64,8.40,12.02,13.27,13.06,13.67,
57,0,8,82,714,136,101,99,98,114,20.22,59.59,11.77,9.01,11.57,12.12,12.37,
65,0,8,74,656,123,104,101,101,120,20.92,61.22,8.33,10.53,11.50,12.04,12.27,
73,0,8,70,595,112,109,99,100,109,20.49,62.28,8.36,12.80,13.38,11.60,12.49,
81,0,8,66,534,111,109,95,105,117,20.68,64.40,9.87,11.55,10.18,12.32,13.41,
89,0,8,66,466,119,106,99,108,118,18.92,68.14,14.66,14.17,14.85,14.09,13.56,
97,0,8,64,395,107,103,100,109,114,20.48,64.81,16.90,15.60,13.88,13.41,16.52,
105,0,8,62,310,97,96,102,106,113,18.55,57.59,18.52,14.33,12.58,13.00,17.68,
