1,0,0,880,931,937,944,945,948,173,9.91,13.90,5.20,4.98,5.18,4.53,17.35,
9,0,0,951,943,938,941,940,949,153,43.16,3.64,3.33,4.63,4.81,5.58,12.63,
17,0,0,1008,1005,998,990,985,980,150,14.33,16.51,21.30,31.55,36.06,39.84,17.17,
25,0,0,1016,1001,968,996,1009,1007,153,8.76,12.74,29.67,27.36,13.76,14.45,14.21,
33,0,0,1004,980,958,949,976,970,140,29.85,18.55,13.89,85.83,42.75,41.23,19.92,
41,0,0,928,1003,868,661,865,873,133,11.73,26.81,14.65,77.60,126.30,110.92,10.52,
49,0,0,885,894,602,348,369,404,121,5.55,38.73,71.92,79.81,72.11,58.18,15.42,
57,0,0,876,607,320,223,233,303,118,18.58,102.34,73.72,46.72,24.41,20.52,13.50,
65,0,0,957,460,261,176,172,250,114,49.21,44.49,15.97,8.36,15.16,18.65,14.56,
73,0,0,929,376,228,158,160,213,112,65.56,10.47,14.59,9.25,13.27,18.73,16.09,
81,0,0,893,322,189,143,135,178,99,46.98,6.40,9.96,8.09,11.68,16.10,12.24,
89,0,0,889,266,168,123,111,142,100,8.19,6.92,6.11,11.22,10.20,16.06,12.44,
97,0,0,935,247,190,122,112,125,105,43.67,6.82,8.97,8.10,9.81,7.43,18.60,
105,0,0,942,219,167,126,113,118,115,38.85,12.33,10.15,13.77,10.13,6.67,12.05,
113,0,0,902,189,146,126,113,111,119,37.63,24.93,17.09,18.54,18.44,15.87,12.95,
121,0,0,437,125,106,99,101,104,95,82.71,21.61,20.80,20.28,18.06,18.34,14.68,
1,0,8,931,978,974,973,977,979,200,64.07,38.48,38.69,34.77,34.42,33.19,49.60,
9,0,8,935,976,972,969,970,973,165,59.70,37.49,37.23,33.41,34.58,31.33,15.93,
17,0,8,929,974,966,964,965,969,153,60.29,37.88,34.21,31.09,33.35,31.46,15.97,
25,0,8,928,970,959,957,963,962,145,58.48,36.47,27.93,27.35,31.57,30.53,17.87,
33,0,8,924,961,941,910,952,956,136,61.76,33.92,17.27,61.90,23.53,24.93,14.92,
41,0,8,923,950,863,679,883,890,134,58.09,26.93,14.64,76.97,103.08,92.43,14.07,
49,0,8,930,883,595,342,359,416,126,57.29,35.73,65.57,67.80,55.07,53.68,12.74,
57,0,8,925,601,314,222,235,313,124,54.26,100.50,75.01,43.69,22.24,17.34,13.44,
65,0,8,926,451,260,184,175,249,117,53.58,35.62,15.59,12.15,13.61,20.60,13.53,
73,0,8,925,376,226,160,158,217,113,52.15,11.37,13.40,11.21,12.99,15.99,15.35,
81,0,8,925,324,188,144,132,180,105,48.26,7.18,8.34,7.65,11.31,14.32,14.74,
89,0,8,923,272,170,130,115,142,103,48.59,6.38,7.98,9.58,9.89,14.41,13.74,
97,0,8,920,239,186,131,120,129,112,46.45,6.76,9.23,16.89,14.85,10.43,15.24,
105,0,8,920,215,167,130,119,121,115,42.09,10.92,9.38,14.59,14.47,10.47,11.83,
113,0,8,909,187,146,131,115,112,116,33.83,23.71,14.71,17.66,18.38,14.86,11.61,
121,0,8,442,123,110,102,105,107,98,71.25,18.25,23.67,23.09,21.49,21.03,13.74,
1,0,16,933,979,975,973,978,982,204,56.29,38.80,39.28,35.34,34.05,33.98,47.68,
9,0,16,937,973,970,965,965,971,159,54.96,37.04,36.52,31.47,33.90,30.27,14.60,
17,0,16,934,974,967,963,965,971,156,52.49,36.86,33.42,32.58,34.06,32.47,15.71,
25,0,16,935,972,958,962,956,958,142,54.14,35.52,26.88,28.69,28.36,29.61,13.83,
33,0,16,928,966,944,918,956,951,137,54.71,33.78,19.85,48.35,24.10,24.33,12.44,
41,0,16,931,950,860,682,896,907,138,52.89,29.68,15.15,71.72,70.75,54.41,13.91,
49,0,16,929,883,586,332,365,429,132,48.98,33.36,59.40,64.64,54.69,51.08,11.74,
57,0,16,930,591,306,222,232,305,122,48.78,88.87,64.35,37.90,19.30,15.89,13.11,
65,0,16,931,452,257,180,184,260,120,47.90,41.80,12.27,12.13,12.42,15.56,10.81,
73,0,16,928,367,228,157,153,216,103,46.69,9.48,13.61,9.39,11.09,13.90,14.11,
81,0,16,926,326,185,145,133,182,103,47.00,8.15,8.80,8.57,11.36,12.83,13.41,
89,0,16,922,273,173,145,134,155,112,44.40,6.89,8.32,12.78,14.24,10.19,15.10,
97,0,16,922,241,175,128,126,135,112,44.32,7.59,7.37,15.81,17.37,14.95,15.72,
105,0,16,920,219,168,130,120,126,118,40.98,10.65,11.83,16.19,16.03,15.52,13.06,
113,0,16,909,197,142,119,113,107,120,32.92,17.63,12.33,11.25,15.17,12.74,11.40,
121,0,16,441,122,100,88,91,92,88,70.19,17.52,14.17,9.97,9.56,8.26,11.81,
1,0,24,927,980,977,975,981,980,205,56.30,38.66,39.89,33.86,33.38,32.42,43.31,
9,0,24,936,973,970,966,968,974,162,54.19,38.11,34.99,31.28,31.82,31.75,14.82,
17,0,24,935,975,965,958,958,968,162,53.48,36.27,32.23,32.31,33.74,30.90,14.57,
25,0,24,933,970,960,963,964,965,152,54.71,35.27,26.49,27.68,30.86,30.48,10.90,
33,0,24,925,963,944,916,959,960,146,56.56,34.20,17.04,48.48,21.92,23.20,14.80,
41,0,24,928,951,861,699,903,905,138,56.53,25.65,13.36,70.59,66.34,59.36,12.03,
49,0,24,934,878,584,324,366,442,128,51.63,29.43,53.08,60.48,54.24,47.21,12.61,
57,0,24,933,597,305,219,230,310,124,48.66,83.35,53.79,33.95,16.45,12.97,14.22,
65,0,24,930,450,260,179,183,264,119,49.86,36.87,16.20,10.66,10.35,13.93,13.56,
73,0,24,925,368,229,161,165,217,111,46.67,8.62,11.26,9.92,9.53,13.98,14.64,
81,0,24,928,330,185,153,149,189,113,45.69,8.58,8.26,11.73,12.91,10.65,14.60,
89,0,24,926,279,171,139,129,152,109,46.05,10.68,6.34,10.36,9.59,10.98,14.63,
97,0,24,921,239,175,117,106,121,105,44.53,8.23,6.46,8.55,7.94,8.56,14.96,
105,0,24,916,214,160,114,105,111,119,40.16,11.71,7.21,9.45,8.00,6.44,10.51,
113,0,24,911,189,134,108,97,101,118,33.74,20.02,12.14,9.61,9.01,6.24,10.61,
121,0,24,442,121,102,89,91,93,97,67.16,16.63,13.05,10.65,8.42,7.77,13.04,
1,0,32,925,975,973,971,974,975,206,67.77,37.95,37.39,33.80,34.37,32.10,44.45,
9,0,32,929,975,972,965,968,973,163,63.81,36.02,35.86,33.67,33.37,30.52,13.08,
17,0,32,930,975,967,962,967,970,160,62.51,36.00,32.60,31.88,33.41,30.34,13.32,
25,0,32,925,973,959,959,962,964,143,61.72,33.76,27.12,27.78,30.40,29.13,11.92,
33,0,32,921,966,948,932,957,956,138,65.44,32.99,18.85,34.01,24.66,24.61,12.99,
41,0,32,918,949,859,704,904,913,134,62.25,26.88,13.84,64.21,59.70,47.59,11.92,
49,0,32,925,877,581,322,367,451,128,57.51,27.12,50.29,53.08,53.23,43.83,12.43,
57,0,32,928,591,305,217,231,316,120,55.91,81.96,50.53,28.29,15.81,11.30,12.75,
65,0,32,925,452,260,181,180,261,116,57.37,35.92,12.18,10.79,10.07,12.97,12.49,
73,0,32,919,374,231,156,165,224,117,54.85,11.18,11.96,9.55,9.26,12.06,14.37,
81,0,32,924,329,187,145,142,187,109,53.59,5.64,9.44,8.25,7.12,9.44,12.35,
89,0,32,921,272,167,142,135,163,118,50.38,6.65,6.85,9.91,12.83,9.15,17.75,
97,0,32,917,237,176,121,109,121,109,52.84,7.01,6.39,8.01,7.99,7.20,14.05,
105,0,32,917,211,158,109,104,113,118,47.82,8.90,6.11,9.00,6.62,4.79,10.33,
113,0,32,911,194,144,121,107,104,119,34.87,15.86,10.27,9.73,11.18,10.26,9.33,
121,0,32,430,119,107,101,103,108,104,55.89,15.99,22.17,20.91,18.77,17.71,12.32,
1,25,0,919,994,1000,985,992,997,199,43.71,26.86,26.48,24.49,23.43,23.16,42.36,
9,25,0,868,942,936,935,934,945,158,3.63,4.86,4.39,4.87,8.25,4.91,14.94,
17,25,0,959,1010,1008,996,999,994,158,50.22,23.82,11.21,28.17,30.01,28.33,15.81,
25,25,0,880,951,949,941,940,941,136,6.33,7.90,5.50,2.99,2.66,4.08,11.80,
33,25,0,947,958,956,912,956,955,129,53.48,38.93,20.34,77.23,35.57,33.30,12.93,
41,25,0,878,934,863,660,867,876,131,3.22,4.13,17.13,82.23,114.45,99.57,13.86,
49,25,0,958,882,597,340,357,407,129,49.08,38.98,69.35,73.06,57.55,59.10,13.56,
57,25,0,909,609,321,226,230,309,127,68.21,102.30,80.62,46.28,24.10,20.55,13.98,
65,25,0,911,453,259,169,168,245,114,59.18,42.25,20.06,12.37,16.19,22.34,12.36,
73,25,0,911,367,233,155,148,208,105,50.15,10.74,14.50,10.36,13.66,19.25,13.78,
81,25,0,905,325,191,144,134,180,96,44.01,6.26,11.46,10.93,11.58,14.04,13.69,
89,25,0,905,269,167,125,108,140,105,58.66,6.46,7.61,8.53,10.87,15.10,14.30,
97,25,0,907,239,167,122,113,123,101,49.05,8.09,7.93,9.90,11.31,7.72,15.48,
105,25,0,921,220,156,128,116,125,121,37.52,13.31,8.14,18.32,13.24,14.87,15.96,
113,25,0,907,181,142,128,115,112,121,31.78,26.06,13.41,17.43,16.21,15.78,13.72,
121,25,0,458,126,109,97,102,106,98,63.50,20.22,16.67,14.49,14.96,17.82,13.45,
1,25,8,932,978,975,975,979,981,199,64.36,38.20,38.98,34.71,34.66,32.78,41.53,
9,25,8,933,977,971,962,970,973,162,58.36,36.84,36.32,33.69,34.50,32.28,17.00,
17,25,8,934,974,967,960,959,971,157,59.20,36.74,33.97,32.07,34.12,31.43,17.51,
25,25,8,933,973,960,960,965,962,145,57.95,35.26,28.56,27.35,31.72,30.35,16.00,
33,25,8,925,965,945,915,952,953,140,58.11,34.06,19.17,59.87,24.68,25.66,13.60,
41,25,8,923,950,864,694,891,898,130,57.22,28.45,15.56,86.20,88.53,74.56,14.34,
49,25,8,927,880,593,336,374,450,125,54.26,36.67,65.44,75.93,78.97,72.46,13.56,
57,25,8,931,605,316,216,232,314,125,51.17,97.28,68.37,41.02,20.90,17.58,11.90,
65,25,8,928,453,258,174,179,256,115,51.68,41.02,16.40,10.81,12.26,18.22,13.84,
73,25,8,928,369,233,159,159,213,105,49.69,11.31,14.93,12.85,11.94,16.09,15.08,
81,25,8,927,327,190,140,129,177,100,48.34,10.11,10.56,9.48,11.13,14.95,13.28,
89,25,8,925,274,169,144,131,155,108,46.96,8.14,10.52,11.93,13.36,11.74,15.38,
97,25,8,919,239,167,116,105,122,107,44.21,8.07,12.49,9.38,7.40,7.30,13.27,
105,25,8,921,217,165,130,117,120,122,42.00,16.85,11.78,15.53,12.03,9.12,11.29,
113,25,8,907,193,134,113,104,105,115,34.42,23.31,18.98,11.14,10.68,8.56,12.40,
121,25,8,449,128,111,99,99,97,95,66.54,17.81,21.59,16.94,14.12,9.78,11.03,
