1,0,0,407,974,635,423,373,455,179,84.04,26.96,114.04,188.95,240.15,228.14,30.69,
9,0,0,350,999,539,260,196,245,133,21.64,11.29,83.25,9.10,8.06,19.07,15.80,
17,0,0,326,1000,487,218,190,227,122,20.79,10.22,52.18,13.06,8.44,20.43,16.07,
25,0,0,309,997,444,233,170,206,121,20.11,10.85,22.95,12.56,9.89,20.36,14.68,
33,0,0,293,1001,429,240,164,193,114,20.76,9.06,14.95,13.64,10.09,16.60,13.96,
41,0,0,270,997,392,237,160,187,117,20.06,10.15,10.39,24.80,11.73,11.65,13.24,
49,0,0,243,1002,340,209,145,172,109,18.36,9.54,14.08,12.75,9.18,7.01,15.19,
57,0,0,223,1000,302,172,130,156,109,19.17,9.64,13.87,10.96,12.68,9.28,12.17,
65,0,0,201,1001,265,159,116,133,106,18.36,8.43,9.96,10.67,8.34,9.48,11.17,
73,0,0,182,1001,247,144,115,115,102,19.57,7.94,12.58,7.03,8.97,8.80,11.94,
81,0,0,162,1000,220,147,114,112,103,17.87,6.92,14.71,10.18,10.84,12.41,14.32,
89,0,0,143,1000,203,130,113,110,107,17.64,5.23,9.62,11.93,15.05,14.26,13.44,
97,0,0,124,986,179,119,105,103,107,17.73,6.24,15.29,15.72,11.41,9.09,13.22,
105,0,0,106,949,162,116,103,100,111,17.73,24.68,14.29,12.50,12.53,11.60,11.84,
113,0,0,86,759,134,112,105,102,118,20.24,50.00,12.24,13.13,13.53,13.41,12.55,
121,0,0,65,442,108,97,95,93,113,21.62,50.54,16.55,14.58,9.84,9.66,17.55,
1,0,8,433,985,646,456,392,466,167,154.60,23.14,140.51,225.36,270.19,245.02,62.81,
9,0,8,343,1002,534,262,194,248,134,22.16,11.44,76.22,8.84,6.92,18.38,15.71,
17,0,8,323,1000,482,227,186,232,123,22.00,10.73,50.37,12.06,6.41,17.35,14.57,
25,0,8,306,1000,442,243,177,210,121,21.03,10.75,29.95,10.05,11.60,18.11,14.78,
33,0,8,287,999,428,248,168,196,120,21.56,10.02,13.69,12.67,10.14,14.76,13.16,
41,0,8,262,999,385,241,160,182,111,20.40,10.63,9.94,21.73,10.62,11.36,12.55,
49,0,8,238,1000,335,210,143,175,113,19.70,10.05,11.89,10.36,8.61,7.42,13.43,
57,0,8,220,999,302,174,128,153,105,19.89,9.21,14.53,9.15,9.93,8.03,13.44,
65,0,8,199,1001,267,158,123,133,102,19.23,8.51,10.08,9.80,10.96,10.76,12.21,
73,0,8,179,1000,241,142,114,121,104,19.33,7.70,14.81,6.04,8.40,10.54,11.47,
81,0,8,160,1000,223,144,110,107,96,19.92,8.09,11.15,8.81,8.91,8.48,11.49,
89,0,8,141,998,200,135,113,109,107,18.70,5.75,9.64,10.58,10.66,12.89,12.58,
97,0,8,124,988,185,116,101,101,100,19.54,5.48,14.26,16.61,10.59,9.24,11.35,
105,0,8,107,956,163,121,108,103,111,20.24,19.32,11.96,13.68,14.59,17.05,11.94,
113,0,8,83,768,123,111,101,98,118,20.42,39.48,12.89,14.13,10.45,11.40,11.59,
121,0,8,64,450,128,118,114,109,131,19.52,40.78,16.57,18.46,17.47,14.68,11.98,
1,0,16,426,976,637,432,366,439,166,133.71,27.02,126.52,201.99,246.58,222.63,61.56,
9,0,16,346,1002,526,260,195,254,128,22.36,10.98,68.57,9.35,7.48,13.48,15.08,
17,0,16,328,1000,476,232,185,233,119,20.40,10.42,43.47,12.61,7.60,17.36,14.15,
25,0,16,311,1000,442,241,178,216,119,20.68,10.33,25.00,9.84,11.57,14.42,13.73,
33,0,16,292,1000,433,249,166,197,118,21.20,11.02,10.35,12.45,8.93,14.10,13.54,
41,0,16,267,1001,382,246,161,183,113,19.36,9.99,10.55,18.30,10.99,9.84,12.61,
49,0,16,240,998,333,205,141,174,113,20.45,10.59,11.12,10.59,9.47,6.95,14.15,
57,0,16,222,998,297,176,130,158,104,19.83,9.36,11.92,10.36,12.99,8.68,12.42,
65,0,16,199,999,265,156,118,129,105,20.06,9.11,8.83,8.18,7.40,9.17,11.65,
